#reverse_pos	count	cdf
472	20	0.844696
473	21	0.844818
474	27	0.844975
475	19	0.845085
476	22	0.845213
477	24	0.845352
478	29	0.84552
479	19	0.84563
480	16	0.845723
481	15	0.84581
482	15	0.845897
483	26	0.846048
484	21	0.84617
485	20	0.846286
486	17	0.846385
487	14	0.846466
488	14	0.846547
489	21	0.846669
490	21	0.846791
491	21	0.846913
492	18	0.847017
493	18	0.847121
494	16	0.847214
495	26	0.847365
496	26	0.847516
497	15	0.847603
498	20	0.847719
499	19	0.847829
500	22	0.847957
501	17	0.848056
502	24	0.848195
503	20	0.848311
504	23	0.848444
505	32	0.84863
506	23	0.848763
507	29	0.848932
508	17	0.84903
509	13	0.849106
510	27	0.849262
511	23	0.849396
512	21	0.849518
513	22	0.849645
514	14	0.849726
515	22	0.849854
516	24	0.849993
517	21	0.850115
518	26	0.850266
519	24	0.850405
520	27	0.850562
521	18	0.850666
522	25	0.850811
523	24	0.850951
524	26	0.851101
525	25	0.851247
526	12	0.851316
527	19	0.851426
528	24	0.851566
529	21	0.851687
530	23	0.851821
531	31	0.852001
532	18	0.852105
533	26	0.852256
534	16	0.852349
535	22	0.852477
536	22	0.852604
537	17	0.852703
538	25	0.852848
539	16	0.852941
540	18	0.853045
541	25	0.85319
542	20	0.853306
543	15	0.853393
544	18	0.853498
545	34	0.853695
546	20	0.853811
547	20	0.853927
548	16	0.85402
549	15	0.854107
550	16	0.8542
551	14	0.854281
552	20	0.854397
553	14	0.854478
554	15	0.854565
555	21	0.854687
556	24	0.854826
557	25	0.854971
558	29	0.85514
559	26	0.85529
560	18	0.855395
561	20	0.855511
562	27	0.855668
563	22	0.855795
564	15	0.855882
565	28	0.856045
566	23	0.856178
567	21	0.8563
568	22	0.856428
569	27	0.856584
570	24	0.856723
571	23	0.856857
572	19	0.856967
573	14	0.857048
574	19	0.857159
575	18	0.857263
576	19	0.857373
577	12	0.857443
578	10	0.857501
579	11	0.857565
580	19	0.857675
581	15	0.857762
582	19	0.857872
583	16	0.857965
584	18	0.858069
585	29	0.858238
586	12	0.858307
587	18	0.858412
588	20	0.858528
589	19	0.858638
590	24	0.858777
591	22	0.858905
592	15	0.858992
593	28	0.859154
594	22	0.859282
595	19	0.859392
596	22	0.85952
597	19	0.85963
598	19	0.85974
599	20	0.859856
600	18	0.859961
601	18	0.860065
602	27	0.860222
603	20	0.860338
604	12	0.860408
605	11	0.860471
606	17	0.86057
607	16	0.860663
608	13	0.860738
609	13	0.860814
610	14	0.860895
611	12	0.860965
612	17	0.861063
613	10	0.861121
614	19	0.861231
615	16	0.861324
616	18	0.861429
617	48	0.861707
618	94	0.862253
619	160	0.863181
620	119	0.863871
621	43	0.864121
622	83	0.864602
623	43	0.864852
624	62	0.865212
625	34	0.865409
626	17	0.865507
627	24	0.865647
628	9	0.865699
629	14	0.86578
630	21	0.865902
631	34	0.866099
632	19	0.866209
633	19	0.86632
634	14	0.866401
